#RIC,Date[L],Time[L],Type,Qualifiers,Open,High,Low,Last,Volume,Open Interest,Settle,Data Source
TGR.AX,13-NOV-2015,,End Of Day,,4.3,4.31,4.26,4.29,406198,,,Verified
TGR.AX,14-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,15-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,16-NOV-2015,,End Of Day,,4.3,4.4,4.295,4.34,458342,,,Verified
TGR.AX,17-NOV-2015,,End Of Day,,4.37,4.405,4.35,4.4,528435,,,Verified
TGR.AX,18-NOV-2015,,End Of Day,,4.4,4.41,4.38,4.4,498580,,,Verified
TGR.AX,19-NOV-2015,,End Of Day,,4.4,4.53,4.39,4.53,925810,,,Verified
TGR.AX,20-NOV-2015,,End Of Day,,4.55,4.55,4.43,4.46,706292,,,Verified
TGR.AX,21-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,22-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,23-NOV-2015,,End Of Day,,4.47,4.54,4.47,4.52,475348,,,Verified
TGR.AX,24-NOV-2015,,End Of Day,,4.52,4.59,4.52,4.56,412308,,,Verified
TGR.AX,25-NOV-2015,,End Of Day,,4.62,4.66,4.47,4.47,671312,,,Verified
TGR.AX,26-NOV-2015,,End Of Day,,4.5,4.56,4.45,4.46,514099,,,Verified
TGR.AX,27-NOV-2015,,End Of Day,,4.49,4.515,4.42,4.45,212107,,,Verified
TGR.AX,28-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,29-NOV-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,30-NOV-2015,,End Of Day,,4.45,4.48,4.39,4.39,490380,,,Verified
TGR.AX,01-DEC-2015,,End Of Day,,4.41,4.51,4.39,4.51,675816,,,Verified
TGR.AX,02-DEC-2015,,End Of Day,,4.51,4.56,4.51,4.54,489535,,,Verified
TGR.AX,03-DEC-2015,,End Of Day,,4.52,4.59,4.52,4.57,927281,,,Verified
TGR.AX,04-DEC-2015,,End Of Day,,4.5,4.55,4.485,4.52,357719,,,Verified
TGR.AX,05-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,06-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,07-DEC-2015,,End Of Day,,4.59,4.59,4.51,4.51,237605,,,Verified
TGR.AX,08-DEC-2015,,End Of Day,,4.5,4.58,4.5,4.56,341170,,,Verified
TGR.AX,09-DEC-2015,,End Of Day,,4.55,4.58,4.5,4.56,575567,,,Verified
TGR.AX,10-DEC-2015,,End Of Day,,4.55,4.57,4.5,4.55,324199,,,Verified
TGR.AX,11-DEC-2015,,End Of Day,,4.53,4.59,4.52,4.55,270652,,,Verified
TGR.AX,12-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,13-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,14-DEC-2015,,End Of Day,,4.5,4.54,4.45,4.47,404813,,,Verified
TGR.AX,15-DEC-2015,,End Of Day,,4.48,4.53,4.45,4.46,360158,,,Verified
TGR.AX,16-DEC-2015,,End Of Day,,4.48,4.5,4.44,4.44,518735,,,Verified
TGR.AX,17-DEC-2015,,End Of Day,,4.48,4.55,4.42,4.43,1188758,,,Verified
TGR.AX,18-DEC-2015,,End Of Day,,4.41,4.59,4.41,4.59,598621,,,Verified
TGR.AX,19-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,20-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,21-DEC-2015,,End Of Day,,4.59,4.69,4.56,4.62,706940,,,Verified
TGR.AX,22-DEC-2015,,End Of Day,,4.66,4.72,4.64,4.72,559568,,,Verified
TGR.AX,23-DEC-2015,,End Of Day,,4.75,4.75,4.68,4.7,194291,,,Verified
TGR.AX,24-DEC-2015,,End Of Day,,4.76,4.76,4.62,4.62,262303,,,Verified
TGR.AX,25-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,26-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,27-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,28-DEC-2015,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,29-DEC-2015,,End Of Day,,4.68,4.7,4.62,4.68,597689,,,Verified
TGR.AX,30-DEC-2015,,End Of Day,,4.75,4.77,4.73,4.75,397052,,,Verified
TGR.AX,31-DEC-2015,,End Of Day,,4.79,4.81,4.7,4.7,196580,,,Verified
TGR.AX,01-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,02-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,03-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,04-JAN-2016,,End Of Day,,4.76,4.85,4.75,4.83,419235,,,Verified
TGR.AX,05-JAN-2016,,End Of Day,,4.81,4.82,4.72,4.73,359396,,,Verified
TGR.AX,06-JAN-2016,,End Of Day,,4.75,4.79,4.65,4.67,563720,,,Verified
TGR.AX,07-JAN-2016,,End Of Day,,4.68,4.79,4.61,4.61,591720,,,Verified
TGR.AX,08-JAN-2016,,End Of Day,,4.61,4.61,4.53,4.59,341567,,,Verified
TGR.AX,09-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,10-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,11-JAN-2016,,End Of Day,,4.56,4.64,4.5,4.63,424890,,,Verified
TGR.AX,12-JAN-2016,,End Of Day,,4.65,4.68,4.53,4.55,256636,,,Verified
TGR.AX,13-JAN-2016,,End Of Day,,4.5,4.74,4.5,4.72,563318,,,Verified
TGR.AX,14-JAN-2016,,End Of Day,,4.65,4.65,4.55,4.56,463327,,,Verified
TGR.AX,15-JAN-2016,,End Of Day,,4.62,4.72,4.6,4.65,367977,,,Verified
TGR.AX,16-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,17-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,18-JAN-2016,,End Of Day,,4.6,4.72,4.57,4.7,533834,,,Verified
TGR.AX,19-JAN-2016,,End Of Day,,4.7,4.75,4.64,4.74,456400,,,Verified
TGR.AX,20-JAN-2016,,End Of Day,,4.74,4.82,4.68,4.7,375527,,,Verified
TGR.AX,21-JAN-2016,,End Of Day,,4.73,4.76,4.67,4.68,462755,,,Verified
TGR.AX,22-JAN-2016,,End Of Day,,4.65,4.84,4.64,4.78,692236,,,Verified
TGR.AX,23-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,24-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,25-JAN-2016,,End Of Day,,4.85,4.93,4.85,4.93,314767,,,Verified
TGR.AX,26-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,27-JAN-2016,,End Of Day,,4.93,5.1,4.93,4.98,1122104,,,Verified
TGR.AX,28-JAN-2016,,End Of Day,,5,5.08,5,5.08,778870,,,Verified
TGR.AX,29-JAN-2016,,End Of Day,,5.08,5.08,4.8,4.81,695327,,,Verified
TGR.AX,30-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,31-JAN-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,01-FEB-2016,,End Of Day,,4.87,4.88,4.53,4.59,1038185,,,Verified
TGR.AX,02-FEB-2016,,End Of Day,,4.63,4.71,4.52,4.57,923617,,,Verified
TGR.AX,03-FEB-2016,,End Of Day,,4.51,4.6,4.51,4.51,655685,,,Verified
TGR.AX,04-FEB-2016,,End Of Day,,4.53,4.59,4.52,4.53,643300,,,Verified
TGR.AX,05-FEB-2016,,End Of Day,,4.53,4.53,4.31,4.36,792876,,,Verified
TGR.AX,06-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,07-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,08-FEB-2016,,End Of Day,,4.33,4.42,4.3,4.39,523041,,,Verified
TGR.AX,09-FEB-2016,,End Of Day,,4.36,4.38,4.13,4.18,895760,,,Verified
TGR.AX,10-FEB-2016,,End Of Day,,4.21,4.37,4.1,4.24,787132,,,Verified
TGR.AX,11-FEB-2016,,End Of Day,,4.24,4.29,3.88,3.98,1422485,,,Verified
TGR.AX,12-FEB-2016,,End Of Day,,3.88,3.99,3.76,3.88,1963674,,,Verified
TGR.AX,13-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,14-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,15-FEB-2016,,End Of Day,,3.9,4.01,3.9,3.99,863963,,,Verified
TGR.AX,16-FEB-2016,,End Of Day,,4.02,4.12,4,4.05,1128690,,,Verified
TGR.AX,17-FEB-2016,,End Of Day,,4.1,4.1,3.96,3.99,912598,,,Verified
TGR.AX,18-FEB-2016,,End Of Day,,4.04,4.04,3.96,3.97,573527,,,Verified
TGR.AX,19-FEB-2016,,End Of Day,,3.97,4.03,3.95,3.97,623206,,,Verified
TGR.AX,20-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,21-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,22-FEB-2016,,End Of Day,,3.98,4.06,3.96,4,929676,,,Verified
TGR.AX,23-FEB-2016,,End Of Day,,4.01,4.01,3.91,3.97,481475,,,Verified
TGR.AX,24-FEB-2016,,End Of Day,,3.97,4.06,3.96,4,778270,,,Verified
TGR.AX,25-FEB-2016,,End Of Day,,4.02,4.07,3.94,3.97,902951,,,Verified
TGR.AX,26-FEB-2016,,End Of Day,,3.95,3.98,3.86,3.87,572687,,,Verified
TGR.AX,27-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,28-FEB-2016,,End Of Day,No Trades,,,,,,,,Verified
TGR.AX,29-FEB-2016,,End Of Day,,3.88,3.88,3.67,3.84,980444,,,Verified
TGR.AX,01-MAR-2016,,End Of Day,,3.85,3.85,3.76,3.8,558118,,,Verified
TGR.AX,02-MAR-2016,,End Of Day,,3.83,3.88,3.81,3.85,642032,,,Verified
TGR.AX,03-MAR-2016,,End Of Day,,3.85,3.88,3.75,3.79,816708,,,Verified
TGR.AX,04-MAR-2016,,End Of Day,,3.79,3.97,3.78,3.95,915443,,,Verified
WBA.AX,01-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,02-JAN-2015,,End Of Day,,1.3,1.3,1.29,1.29,19456,,,Verified
WBA.AX,03-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,04-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,05-JAN-2015,,End Of Day,,1.3,1.3,1.27,1.29,31406,,,Verified
WBA.AX,06-JAN-2015,,End Of Day,,1.29,1.3,1.29,1.29,45210,,,Verified
WBA.AX,07-JAN-2015,,End Of Day,,1.3,1.3,1.29,1.29,17232,,,Verified
WBA.AX,08-JAN-2015,,End Of Day,,1.29,1.3,1.275,1.3,25300,,,Verified
WBA.AX,09-JAN-2015,,End Of Day,,1.3,1.3,1.3,1.3,7752,,,Verified
WBA.AX,10-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,11-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,12-JAN-2015,,End Of Day,,1.3,1.3,1.28,1.28,76365,,,Verified
WBA.AX,13-JAN-2015,,End Of Day,,1.28,1.28,1.22,1.22,57859,,,Verified
WBA.AX,14-JAN-2015,,End Of Day,,1.25,1.28,1.245,1.28,29500,,,Verified
WBA.AX,16-JAN-2015,,End Of Day,,1.25,1.25,1.225,1.225,17700,,,Verified
WBA.AX,17-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,18-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,19-JAN-2015,,End Of Day,,1.23,1.255,1.23,1.25,6500,,,Verified
WBA.AX,20-JAN-2015,,End Of Day,,1.25,1.27,1.22,1.22,35998,,,Verified
WBA.AX,21-JAN-2015,,End Of Day,,1.22,1.22,1.21,1.21,26974,,,Verified
WBA.AX,22-JAN-2015,,End Of Day,,1.22,1.22,1.2,1.2,97341,,,Verified
WBA.AX,23-JAN-2015,,End Of Day,,1.18,1.21,1.165,1.185,77729,,,Verified
WBA.AX,24-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,25-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,26-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,27-JAN-2015,,End Of Day,,1.18,1.2,1.18,1.2,51900,,,Verified
WBA.AX,28-JAN-2015,,End Of Day,,1.195,1.22,1.18,1.22,58501,,,Verified
WBA.AX,29-JAN-2015,,End Of Day,,1.22,1.27,1.22,1.27,73948,,,Verified
WBA.AX,30-JAN-2015,,End Of Day,,1.29,1.35,1.29,1.34,274945,,,Verified
WBA.AX,31-JAN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,01-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,02-FEB-2015,,End Of Day,,1.345,1.35,1.335,1.335,37175,,,Verified
WBA.AX,03-FEB-2015,,End Of Day,,1.335,1.34,1.32,1.34,91040,,,Verified
WBA.AX,04-FEB-2015,,End Of Day,,1.35,1.35,1.33,1.335,64564,,,Verified
WBA.AX,05-FEB-2015,,End Of Day,,1.335,1.335,1.315,1.315,9500,,,Verified
WBA.AX,06-FEB-2015,,End Of Day,,1.32,1.34,1.32,1.34,39517,,,Verified
WBA.AX,07-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,08-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,09-FEB-2015,,End Of Day,,1.33,1.33,1.33,1.33,8000,,,Verified
WBA.AX,10-FEB-2015,,End Of Day,,1.32,1.32,1.275,1.275,20920,,,Verified
WBA.AX,12-FEB-2015,,End Of Day,,1.31,1.31,1.3,1.3,10700,,,Verified
WBA.AX,13-FEB-2015,,End Of Day,,1.3,1.32,1.3,1.32,42458,,,Verified
WBA.AX,14-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,15-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,16-FEB-2015,,End Of Day,,1.31,1.31,1.3,1.3,40186,,,Verified
WBA.AX,17-FEB-2015,,End Of Day,,1.3,1.3,1.28,1.28,13750,,,Verified
WBA.AX,18-FEB-2015,,End Of Day,,1.25,1.3,1.225,1.29,54341,,,Verified
WBA.AX,19-FEB-2015,,End Of Day,,1.28,1.28,1.28,1.28,387,,,Verified
WBA.AX,20-FEB-2015,,End Of Day,,1.26,1.26,1.225,1.225,99068,,,Verified
WBA.AX,21-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,22-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,23-FEB-2015,,End Of Day,,1.23,1.26,1.225,1.225,157764,,,Verified
WBA.AX,24-FEB-2015,,End Of Day,,1.26,1.26,1.24,1.25,98811,,,Verified
WBA.AX,25-FEB-2015,,End Of Day,,1.26,1.31,1.26,1.31,54549,,,Verified
WBA.AX,26-FEB-2015,,End Of Day,,1.27,1.3,1.27,1.3,41500,,,Verified
WBA.AX,27-FEB-2015,,End Of Day,,1.28,1.33,1.28,1.33,47934,,,Verified
WBA.AX,28-FEB-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,01-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,02-MAR-2015,,End Of Day,,1.375,1.42,1.335,1.34,288924,,,Verified
WBA.AX,03-MAR-2015,,End Of Day,,1.34,1.34,1.3,1.315,368520,,,Verified
WBA.AX,04-MAR-2015,,End Of Day,,1.32,1.33,1.28,1.29,188003,,,Verified
WBA.AX,05-MAR-2015,,End Of Day,,1.3,1.305,1.3,1.3,112100,,,Verified
WBA.AX,06-MAR-2015,,End Of Day,,1.29,1.3,1.285,1.295,325137,,,Verified
WBA.AX,07-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,08-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,09-MAR-2015,,End Of Day,,1.3,1.4,1.3,1.37,854593,,,Verified
WBA.AX,10-MAR-2015,,End Of Day,,1.385,1.4,1.375,1.385,300277,,,Verified
WBA.AX,11-MAR-2015,,End Of Day,,1.385,1.5,1.38,1.47,401965,,,Verified
WBA.AX,12-MAR-2015,,End Of Day,,1.49,1.53,1.48,1.52,730192,,,Verified
WBA.AX,13-MAR-2015,,End Of Day,,1.55,1.6,1.55,1.55,421610,,,Verified
WBA.AX,14-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,15-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,16-MAR-2015,,End Of Day,,1.57,1.7,1.545,1.57,174269,,,Verified
WBA.AX,17-MAR-2015,,End Of Day,,1.55,1.55,1.51,1.53,102500,,,Verified
WBA.AX,18-MAR-2015,,End Of Day,,1.53,1.53,1.49,1.5,101807,,,Verified
WBA.AX,19-MAR-2015,,End Of Day,,1.5,1.51,1.48,1.495,179497,,,Verified
WBA.AX,20-MAR-2015,,End Of Day,,1.5,1.5,1.47,1.47,96750,,,Verified
WBA.AX,21-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,22-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,23-MAR-2015,,End Of Day,,1.475,1.5,1.47,1.47,49248,,,Verified
WBA.AX,24-MAR-2015,,End Of Day,,1.5,1.505,1.49,1.5,76850,,,Verified
WBA.AX,25-MAR-2015,,End Of Day,,1.5,1.51,1.49,1.51,158333,,,Verified
WBA.AX,26-MAR-2015,,End Of Day,,1.515,1.515,1.48,1.48,67342,,,Verified
WBA.AX,27-MAR-2015,,End Of Day,,1.48,1.48,1.45,1.45,238993,,,Verified
WBA.AX,28-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,29-MAR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,30-MAR-2015,,End Of Day,,1.46,1.515,1.45,1.51,84976,,,Verified
WBA.AX,31-MAR-2015,,End Of Day,,1.51,1.51,1.46,1.5,78749,,,Verified
WBA.AX,01-APR-2015,,End Of Day,,1.5,1.515,1.47,1.51,38778,,,Verified
WBA.AX,02-APR-2015,,End Of Day,,1.51,1.6,1.5,1.52,116118,,,Verified
WBA.AX,03-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,04-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,05-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,06-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,07-APR-2015,,End Of Day,,1.55,1.64,1.55,1.6,197380,,,Verified
WBA.AX,08-APR-2015,,End Of Day,,1.62,1.66,1.605,1.62,203762,,,Verified
WBA.AX,09-APR-2015,,End Of Day,,1.63,1.65,1.62,1.63,353253,,,Verified
WBA.AX,10-APR-2015,,End Of Day,,1.635,1.66,1.63,1.66,354526,,,Verified
WBA.AX,11-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,12-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,13-APR-2015,,End Of Day,,1.67,1.695,1.67,1.67,358017,,,Verified
WBA.AX,14-APR-2015,,End Of Day,,1.66,1.67,1.64,1.65,234491,,,Verified
WBA.AX,15-APR-2015,,End Of Day,,1.65,1.65,1.6,1.64,48244,,,Verified
WBA.AX,16-APR-2015,,End Of Day,,1.64,1.64,1.61,1.61,39986,,,Verified
WBA.AX,17-APR-2015,,End Of Day,,1.64,1.65,1.625,1.625,279745,,,Verified
WBA.AX,18-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,19-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,20-APR-2015,,End Of Day,,1.625,1.65,1.625,1.63,219748,,,Verified
WBA.AX,21-APR-2015,,End Of Day,,1.63,1.65,1.625,1.625,377589,,,Verified
WBA.AX,22-APR-2015,,End Of Day,,1.625,1.645,1.61,1.62,154664,,,Verified
WBA.AX,23-APR-2015,,End Of Day,,1.65,1.65,1.6,1.6,98485,,,Verified
WBA.AX,24-APR-2015,,End Of Day,,1.62,1.645,1.58,1.62,52971,,,Verified
WBA.AX,25-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,26-APR-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,27-APR-2015,,End Of Day,,1.645,1.66,1.62,1.63,234712,,,Verified
WBA.AX,28-APR-2015,,End Of Day,,1.635,1.645,1.615,1.615,95326,,,Verified
WBA.AX,29-APR-2015,,End Of Day,,1.635,1.635,1.61,1.62,117030,,,Verified
WBA.AX,30-APR-2015,,End Of Day,,1.625,1.625,1.6,1.61,75543,,,Verified
WBA.AX,01-MAY-2015,,End Of Day,,1.61,1.62,1.59,1.6,112587,,,Verified
WBA.AX,02-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,03-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,04-MAY-2015,,End Of Day,,1.6,1.6,1.58,1.6,37454,,,Verified
WBA.AX,05-MAY-2015,,End Of Day,,1.6,1.635,1.6,1.62,178856,,,Verified
WBA.AX,06-MAY-2015,,End Of Day,,1.62,1.66,1.62,1.645,135226,,,Verified
WBA.AX,07-MAY-2015,,End Of Day,,1.65,1.65,1.595,1.6,221872,,,Verified
WBA.AX,08-MAY-2015,,End Of Day,,1.62,1.62,1.61,1.61,36778,,,Verified
WBA.AX,09-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,10-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,11-MAY-2015,,End Of Day,,1.6,1.65,1.595,1.6,192095,,,Verified
WBA.AX,12-MAY-2015,,End Of Day,,1.6,1.62,1.6,1.61,57321,,,Verified
WBA.AX,13-MAY-2015,,End Of Day,,1.6,1.6,1.595,1.595,28175,,,Verified
WBA.AX,14-MAY-2015,,End Of Day,,1.595,1.595,1.57,1.595,57141,,,Verified
WBA.AX,15-MAY-2015,,End Of Day,,1.595,1.6,1.575,1.585,26097,,,Verified
WBA.AX,16-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,17-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,18-MAY-2015,,End Of Day,,1.65,1.67,1.615,1.64,856178,,,Verified
WBA.AX,19-MAY-2015,,End Of Day,,1.69,1.85,1.685,1.85,453503,,,Verified
WBA.AX,20-MAY-2015,,End Of Day,,1.97,2,1.89,1.89,681346,,,Verified
WBA.AX,21-MAY-2015,,End Of Day,,1.92,1.965,1.88,1.905,399896,,,Verified
WBA.AX,22-MAY-2015,,End Of Day,,1.9,1.91,1.88,1.88,320961,,,Verified
WBA.AX,23-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,24-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,25-MAY-2015,,End Of Day,,1.93,1.96,1.91,1.96,188252,,,Verified
WBA.AX,26-MAY-2015,,End Of Day,,1.95,2,1.92,1.975,330598,,,Verified
WBA.AX,27-MAY-2015,,End Of Day,,1.935,1.95,1.9,1.94,243426,,,Verified
WBA.AX,28-MAY-2015,,End Of Day,,1.94,1.95,1.88,1.88,188351,,,Verified
WBA.AX,29-MAY-2015,,End Of Day,,1.93,1.96,1.89,1.915,173883,,,Verified
WBA.AX,30-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,31-MAY-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,01-JUN-2015,,End Of Day,,1.91,1.945,1.905,1.935,75997,,,Verified
WBA.AX,02-JUN-2015,,End Of Day,,1.92,1.92,1.9,1.91,81648,,,Verified
WBA.AX,03-JUN-2015,,End Of Day,,1.91,1.915,1.8,1.84,193681,,,Verified
WBA.AX,04-JUN-2015,,End Of Day,,1.82,1.87,1.81,1.83,99592,,,Verified
WBA.AX,05-JUN-2015,,End Of Day,,1.85,1.85,1.81,1.83,58955,,,Verified
WBA.AX,06-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,07-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,08-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,09-JUN-2015,,End Of Day,,1.83,1.84,1.81,1.84,58098,,,Verified
WBA.AX,10-JUN-2015,,End Of Day,,1.855,1.855,1.81,1.85,76039,,,Verified
WBA.AX,11-JUN-2015,,End Of Day,,1.85,1.85,1.825,1.84,73727,,,Verified
WBA.AX,12-JUN-2015,,End Of Day,,1.85,1.85,1.825,1.83,51423,,,Verified
WBA.AX,13-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,14-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,15-JUN-2015,,End Of Day,,1.85,1.86,1.83,1.855,95421,,,Verified
WBA.AX,16-JUN-2015,,End Of Day,,1.857,1.86,1.835,1.85,93638,,,Verified
WBA.AX,17-JUN-2015,,End Of Day,,1.85,1.93,1.845,1.9,186981,,,Verified
WBA.AX,18-JUN-2015,,End Of Day,,1.9,1.945,1.9,1.945,176825,,,Verified
WBA.AX,19-JUN-2015,,End Of Day,,1.945,1.945,1.835,1.84,169805,,,Verified
WBA.AX,20-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,21-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,22-JUN-2015,,End Of Day,,1.84,1.84,1.75,1.8,257105,,,Verified
WBA.AX,23-JUN-2015,,End Of Day,,1.77,1.78,1.64,1.65,463591,,,Verified
WBA.AX,24-JUN-2015,,End Of Day,,1.65,1.72,1.65,1.675,216799,,,Verified
WBA.AX,25-JUN-2015,,End Of Day,,1.7,1.71,1.625,1.625,193988,,,Verified
WBA.AX,26-JUN-2015,,End Of Day,,1.65,1.65,1.565,1.59,339417,,,Verified
WBA.AX,27-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,28-JUN-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,29-JUN-2015,,End Of Day,,1.55,1.645,1.44,1.55,400626,,,Verified
WBA.AX,30-JUN-2015,,End Of Day,,1.52,1.59,1.52,1.565,226681,,,Verified
WBA.AX,01-JUL-2015,,End Of Day,,1.59,1.595,1.485,1.5,383041,,,Verified
WBA.AX,02-JUL-2015,,End Of Day,,1.495,1.57,1.44,1.49,380290,,,Verified
WBA.AX,03-JUL-2015,,End Of Day,,1.49,1.55,1.49,1.51,275874,,,Verified
WBA.AX,04-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,05-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,06-JUL-2015,,End Of Day,,1.5,1.57,1.47,1.57,98240,,,Verified
WBA.AX,07-JUL-2015,,End Of Day,,1.57,1.58,1.52,1.53,203106,,,Verified
WBA.AX,08-JUL-2015,,End Of Day,,1.53,1.54,1.5,1.5,161516,,,Verified
WBA.AX,09-JUL-2015,,End Of Day,,1.5,1.54,1.44,1.5,242492,,,Verified
WBA.AX,10-JUL-2015,,End Of Day,,1.495,1.55,1.49,1.55,138327,,,Verified
WBA.AX,11-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,12-JUL-2015,,End Of Day,No Trades,,,,,,,,Verified
WBA.AX,13-JUL-2015,,End Of Day,,1.55,1.59,1.55,1.56,304210,,,Verified
